Date,Open,High,Low,Close,Volume
2012-01-01,92.96,94.82,93.7,94.82,1032.0
2012-01-02,94.82,97.42,95.93,97.42,592.0
2012-01-03,97.42,100.39,98.9,99.09,1124.0
2012-01-04,99.09,97.6,97.6,97.6,86.0
2012-01-05,97.6,97.42,96.12,96.12,484.0
2012-01-08,96.12,96.49,95.75,95.93,600.0
2012-01-09,95.93,97.42,97.05,97.05,503.0
2012-01-10,97.05,98.53,96.49,98.53,1052.0
2012-01-11,98.53,100.02,100.02,100.02,20.0
2012-01-12,100.02,99.83,98.35,99.09,384.0
2012-01-18,99.09,100.02,100.02,100.02,50.0
2012-01-22,100.2,100.39,98.9,100.2,1780.0
2012-01-23,100.2,99.27,99.27,99.27,109.0
2012-01-25,99.27,97.79,95.19,95.19,268.0
2012-01-26,95.19,93.7,91.85,91.85,65867.0
2012-01-29,91.85,96.3,93.33,95.0,293.0
2012-01-31,95.0,96.86,96.3,96.86,593.0
2012-02-01,96.86,96.49,96.49,96.49,1569.0
2012-02-05,96.49,97.79,96.49,96.68,325.0
2012-02-06,96.68,96.49,95.56,95.56,576.0
2012-02-07,95.56,97.05,95.56,95.93,491.0
2012-02-08,95.93,92.03,92.03,92.03,28000.0
2012-02-12,92.03,95.56,93.52,95.0,925.0
2012-02-13,95.0,95.93,94.82,95.75,254.0
2012-02-14,95.75,96.49,95.56,95.75,462.0
2012-02-15,95.75,94.82,94.82,94.82,328.0
2012-02-16,94.82,93.33,93.33,93.33,2286.0
2012-02-21,93.33,94.82,93.33,94.45,2792.0
2012-02-23,94.45,94.82,93.33,94.82,2130.0
2012-02-26,94.82,97.05,95.56,95.93,710.0
2012-02-27,95.93,96.49,94.08,95.93,2776.0
2012-02-28,95.93,97.42,96.68,97.42,644.0
2012-02-29,97.42,98.9,96.49,98.9,2511.0
2012-03-01,98.9,98.35,96.68,98.35,3453.0
2012-03-04,98.35,98.16,96.3,97.79,3314.0
2012-03-05,97.79,99.46,96.49,99.46,2697.0
2012-03-06,99.46,99.27,97.97,99.27,2150.0
2012-03-11,99.27,98.35,95.75,96.49,3241.0
2012-03-12,96.49,97.97,95.75,95.93,1486.0
2012-03-13,95.93,96.12,96.12,96.12,120.0
2012-03-14,96.12,97.42,96.49,97.23,573.0
2012-03-15,97.23,96.49,96.3,96.49,564.0
2012-03-18,96.49,97.23,96.12,96.68,1180.0
2012-03-19,96.68,97.23,96.49,97.23,238.0
2012-03-20,97.23,98.35,96.86,96.86,586.0
