Date,Open,High,Low,Close,Volume
2019-10-01,138.65,138.65,127.84,127.84,273.0
2019-10-02,125.86,129.8,122.91,122.91,3134.0
2019-10-03,124.88,128.81,124.88,127.83,1384.0
2019-10-10,125.86,127.83,125.86,127.83,542.0
2019-10-14,127.83,127.83,122.91,124.88,9515.0
2019-10-15,122.92,123.9,120.95,122.92,2053.0
2019-10-16,121.93,123.9,120.95,121.93,858.0
2019-10-17,120.95,120.95,119.96,120.95,1623.0
2019-10-20,118.98,119.96,118.98,118.98,1713.0
2019-10-21,118.98,118.98,117.01,117.01,4943.0
2019-10-22,117.01,118.98,117.01,118.98,5043.0
2019-10-23,117.01,120.94,117.01,120.94,2186.0
2019-10-24,120.94,120.94,118.98,119.96,308.0
2019-10-31,117.99,119.96,114.06,118.98,1195.0
2019-11-03,118.98,118.98,117.01,118.98,1578.0
2019-11-04,117.99,118.98,117.99,118.98,1046.0
2019-11-05,118.98,118.98,117.99,118.98,1220.0
2019-11-06,117.99,117.99,117.99,117.99,136.0
2019-11-07,119.95,120.94,118.97,118.97,2938.0
2019-11-10,118.97,118.97,116.02,117.01,1662.0
2019-11-11,117.99,119.96,117.99,119.96,536.0
2019-11-12,118.97,119.95,116.02,117.0,250.0
2019-11-13,117.0,119.95,117.0,119.95,1218.0
2019-11-14,119.95,119.95,116.02,118.97,5187.0
2019-11-17,117.99,117.99,115.04,117.01,3320.0
2019-11-18,117.01,117.01,115.04,116.02,4586.0
2019-11-19,116.02,117.98,116.02,117.98,1544.0
2019-11-20,117.98,119.95,117.0,118.96,999.0
2019-11-21,117.98,120.93,117.98,118.96,1587.0
2019-11-24,117.98,117.98,117.0,117.0,3518.0
2019-11-25,117.0,117.98,116.02,117.98,1517.0
2019-11-26,116.01,116.01,116.01,116.01,1105.0
2019-11-27,114.05,116.01,114.05,116.01,1800.0
2019-11-28,117.0,117.0,114.05,114.05,3856.0
2019-12-01,112.12,112.12,112.12,112.12,120.0
2019-12-02,112.13,114.06,110.2,110.2,5389.0
