Date,Open,High,Low,Close,Volume
2019-05-05,251.59,251.59,246.75,246.75,40.0
2019-05-06,235.15,235.15,231.28,231.28,40.0
2019-05-07,220.64,220.64,209.03,209.03,60.0
2019-05-08,199.35,199.35,199.35,199.35,10.0
2019-05-20,189.67,189.67,183.86,183.86,50.0
2019-05-23,175.15,175.15,175.15,175.15,20.0
2019-05-30,166.45,166.45,157.74,157.74,210.0
2019-06-02,149.99,149.99,142.25,142.25,2120.0
2019-06-03,135.48,135.48,128.71,128.71,460.0
2019-06-04,122.9,132.58,116.13,132.58,64549.0
2019-06-06,126.77,126.77,120.0,125.81,13400.0
2019-06-10,120.0,124.83,118.06,121.93,17740.0
2019-06-11,121.93,133.54,119.02,133.54,69329.0
2019-06-12,135.47,139.34,129.66,134.5,19848.0
2019-06-13,132.56,136.44,128.69,134.5,16450.0
2019-06-16,132.56,135.47,127.72,131.59,9209.0
2019-06-17,129.66,135.47,128.69,131.59,11109.0
2019-06-18,129.66,135.47,128.69,131.59,4539.0
2019-06-19,131.59,135.46,131.59,133.53,6140.0
2019-06-20,131.6,143.21,129.66,141.27,9421.0
2019-06-23,139.35,139.35,131.6,134.51,3204.0
2019-06-24,132.57,136.44,131.61,136.44,1110.0
2019-06-25,134.51,136.44,131.6,134.51,2865.0
2019-06-26,132.56,143.21,131.6,143.21,8790.0
2019-06-27,141.27,141.27,133.53,136.44,9420.0
2019-06-30,130.63,143.21,130.63,137.4,2270.0
2019-07-01,135.47,135.47,132.57,132.57,880.0
2019-07-02,132.57,135.47,131.6,135.47,5050.0
2019-07-03,134.5,138.37,133.53,138.37,3190.0
2019-07-04,139.33,139.33,133.53,133.53,2150.0
2019-07-07,134.5,135.46,133.53,135.46,3770.0
2019-07-08,133.53,133.53,131.6,132.56,4150.0
2019-07-09,130.63,134.5,130.63,134.5,1130.0
2019-07-10,132.56,133.53,130.63,131.59,2269.0
2019-07-11,130.63,132.56,130.63,131.59,1010.0
2019-07-14,129.66,133.53,129.66,131.59,980.0
2019-07-15,129.66,132.57,129.66,132.57,1730.0
2019-07-16,130.63,132.57,130.63,132.57,1159.0
2019-07-17,130.63,134.5,130.63,134.5,1610.0
