Date,Open,High,Low,Close,Volume,Change
2017/06/14,536.0,536.24,536.0,536.0,310.0,
2017/06/15,539.63,543.27,539.63,539.63,454.0,
2017/06/18,539.63,542.06,536.24,539.87,2360.0,
2017/06/19,540.84,540.84,529.94,534.78,2055.0,
2017/06/20,532.36,533.57,527.51,527.51,1900.0,
2017/06/21,533.57,533.57,529.94,533.57,440.0,
2017/06/22,527.75,527.75,526.3,527.51,633.0,
2017/06/25,527.51,529.94,527.51,529.94,497.0,
2017/06/27,532.36,532.36,530.18,532.36,359.0,
2017/06/28,527.75,528.97,527.75,527.75,700.0,
2017/07/02,529.94,529.94,525.09,525.09,895.0,
2017/07/04,520.48,520.48,520.48,520.48,100.0,
2017/07/05,521.45,527.51,521.45,527.51,420.0,
2017/07/06,537.21,551.75,536.72,551.75,2036.0,
2017/07/09,551.75,568.72,548.84,551.75,2481.0,
2017/07/10,551.75,566.78,551.75,566.78,1148.0,
2017/07/11,568.0,568.0,551.75,556.6,601.0,
2017/07/12,556.6,561.45,551.75,551.75,272.0,
2017/07/13,571.63,571.63,563.87,564.12,352.0,
2017/07/16,564.12,564.12,563.63,563.63,141.0,
2017/07/17,554.18,560.24,554.18,560.24,1012.0,
2017/07/18,570.42,593.21,570.42,591.75,11039.0,
2017/07/19,600.24,605.09,588.6,597.09,7332.0,
2017/07/20,597.09,619.63,597.09,619.15,4721.0,
2017/07/23,630.3,641.45,625.21,641.21,5845.0,
2017/07/24,636.6,639.02,631.99,634.42,3773.0,
2017/07/25,636.6,639.02,634.18,637.81,2089.0,
2017/07/26,640.24,649.93,637.09,644.6,6799.0,
2017/07/27,644.6,648.72,634.18,646.06,3153.0,
2017/07/30,646.3,646.3,628.12,631.75,1770.0,
2017/07/31,643.39,643.39,624.72,624.72,1980.0,
2017/08/01,626.9,635.15,626.9,628.12,1785.0,
2017/08/02,630.54,630.78,626.9,626.9,819.0,
2017/08/03,626.9,627.15,624.48,624.48,400.0,
2017/08/06,617.45,624.48,617.45,624.48,606.0,
2017/08/07,629.33,636.12,624.48,628.36,2995.0,
2017/08/09,628.6,636.6,626.9,629.33,2206.0,
2017/08/10,624.48,625.69,624.48,624.48,1189.0,
2017/08/13,624.48,624.48,617.69,619.63,1281.0,
2017/08/15,608.48,620.12,608.48,619.63,739.0,
2017/08/16,612.36,612.36,605.09,611.15,1924.0,
2017/08/17,607.51,607.51,600.24,606.06,4140.0,
2017/08/20,606.06,606.06,600.24,600.72,1107.0,
2017/08/21,600.24,600.24,592.0,597.33,1091.0,
2017/08/22,597.81,611.39,596.6,597.81,1151.0,
2017/08/23,594.18,597.81,585.93,585.93,1709.0,
2017/08/24,585.93,592.96,576.24,592.96,5720.0,
2017/08/27,592.96,592.96,590.54,590.54,837.0,
2017/08/28,588.12,592.96,584.48,592.96,185.0,
2017/08/30,592.96,592.96,583.27,584.48,1250.0,
2017/08/31,583.27,588.12,571.15,586.66,2837.0,
2017/09/04,576.0,589.09,573.81,573.81,2333.0,
2017/09/06,567.51,576.0,563.39,568.72,3736.0,
2017/09/07,566.54,567.51,563.87,566.3,6072.0,
2017/09/10,555.87,556.84,545.69,548.12,2330.0,
2017/09/11,551.75,555.87,542.06,542.06,1988.0,
2017/09/12,549.33,549.33,534.78,535.27,2547.0,
2017/09/13,532.36,544.48,529.94,531.15,2110.0,
2017/09/14,539.63,546.9,538.42,546.66,1417.0,
2017/09/17,549.33,559.27,547.15,551.75,3876.0,
2017/09/18,551.75,551.75,548.12,549.33,1096.0,
2017/09/20,546.66,550.3,542.06,544.48,2264.0,
2017/09/24,552.0,561.45,551.75,552.97,410.0,
2017/09/25,551.75,551.75,546.9,551.75,410.0,
2017/09/26,551.75,552.97,548.84,549.33,4660.0,
2017/10/03,549.33,549.33,546.42,549.33,427.0,
2017/10/04,549.33,549.33,542.54,544.24,3716.0,
2017/10/08,534.3,542.06,527.51,542.06,710.0,
2017/10/09,539.63,542.06,532.6,542.06,1903.0,
2017/10/10,537.21,537.21,534.78,536.24,147.0,
2017/10/11,535.27,541.81,534.78,540.84,840.0,
2017/10/12,542.06,542.06,537.45,537.45,532.0,
2017/10/15,539.63,544.48,539.63,544.24,990.0,
2017/10/16,550.54,560.24,543.27,559.03,2466.0,
2017/10/17,553.21,553.21,544.48,549.33,8800.0,
2017/10/18,546.9,552.72,542.06,552.72,1634.0,
2017/10/22,562.9,566.06,554.18,556.6,1624.0,
2017/10/23,556.6,557.81,549.81,555.15,12515.0,
2017/10/24,555.15,560.0,551.75,560.0,968.0,
2017/10/25,557.81,557.81,550.54,550.54,2154.0,
2017/10/29,540.84,550.78,539.63,550.78,792.0,
2017/10/30,543.51,543.51,542.06,542.06,418.0,
2017/10/31,535.27,544.48,535.03,544.48,402.0,
2017/11/01,534.78,538.42,532.36,538.42,847.0,
2017/11/02,530.42,539.63,530.42,539.39,2403.0,
2017/11/05,539.63,539.63,527.51,532.36,2516.0,
2017/11/06,532.36,532.12,522.66,528.97,1399.0,
2017/11/07,525.33,527.51,523.15,527.27,2812.0,
2017/11/08,520.24,520.24,514.18,516.84,1306.0,
2017/11/09,520.48,522.91,513.21,521.45,3423.0,
2017/11/12,521.45,527.51,526.3,527.51,120.0,
2017/11/13,535.75,535.75,523.87,525.09,1105.0,
2017/11/14,532.36,537.45,527.51,537.45,1200.0,
2017/11/15,540.84,540.84,526.3,526.3,1871.0,
2017/11/16,525.09,525.09,516.6,520.24,6356.0,
2017/11/19,520.24,516.6,514.18,514.18,925.0,
2017/11/20,510.54,516.6,508.6,515.39,2053.0,
2017/11/21,517.81,517.81,509.57,517.33,1430.0,
2017/11/22,523.87,523.87,521.45,523.39,1493.0,
2017/11/23,523.63,527.51,520.72,527.27,5103.0,
2017/11/26,527.27,531.15,527.51,531.15,1063.0,
2017/11/27,536.0,536.0,526.3,531.15,739.0,
2017/11/28,537.21,537.21,529.94,530.18,428.0,
2017/11/29,539.87,559.27,531.15,541.09,2014.0,
