Date,Open,High,Low,Close,Volume,Change
2012-04-15,15.29,16.16,15.58,16.16,30.0,0.870000000000001
2012-04-17,16.16,16.44,16.44,16.44,215.0,0.2800000000000011
2012-04-18,16.44,16.44,16.44,16.44,196.0,0.0
2012-04-19,16.44,16.87,16.73,16.87,200.0,0.4299999999999997
2012-04-22,16.87,17.23,17.16,17.23,204.0,0.3599999999999994
2012-04-25,17.23,17.52,17.52,17.52,10.0,0.2899999999999991
2012-04-26,17.52,17.81,17.81,17.81,177.0,0.2899999999999991
2012-04-29,17.81,18.09,17.81,17.81,180.0,0.0
2012-04-30,17.81,18.45,18.09,18.09,250.0,0.2800000000000011
2012-05-03,18.09,18.45,18.45,18.45,100.0,0.3599999999999994
2012-05-08,18.45,18.81,18.81,18.81,18.0,0.3599999999999994
2012-05-09,18.81,18.81,18.81,18.81,323.0,0.0
2012-05-10,18.81,19.17,18.81,19.17,935.0,0.360000000000003
2012-05-14,19.17,18.81,18.17,18.17,180.0,-1.0
2012-05-15,18.17,18.88,18.53,18.88,482.0,0.7099999999999973
2012-05-17,18.88,19.6,19.24,19.6,60.0,0.7200000000000024
2012-05-21,19.6,19.31,19.31,19.31,100.0,-0.2900000000000027
2012-05-22,19.31,19.31,18.96,19.03,500.0,-0.2799999999999976
2012-05-24,19.03,18.74,18.74,18.74,1020.0,-0.2900000000000027
2012-05-27,18.74,19.46,18.74,19.46,1230.0,0.7200000000000024
2012-05-29,19.46,19.1,17.52,17.52,597.0,-1.9400000000000013
2012-05-30,17.52,17.23,16.66,16.66,664.0,-0.8599999999999994
2012-05-31,16.66,16.66,16.66,16.66,32.0,0.0
2012-06-04,16.66,16.66,16.66,16.66,171.0,0.0
2012-06-05,16.66,17.16,16.95,17.16,1192.0,0.5
2012-06-06,17.16,17.45,17.45,17.45,200.0,0.2899999999999991
2012-06-07,17.45,17.45,17.45,17.45,461.0,0.0
2012-06-10,17.45,17.23,17.23,17.23,10.0,-0.2199999999999988
2012-06-13,17.23,17.81,17.52,17.81,112.0,0.5799999999999983
2012-06-14,17.81,17.52,17.52,17.52,10.0,-0.2899999999999991
2012-06-17,17.52,17.81,17.23,17.81,68.0,0.2899999999999991
2012-06-19,17.81,17.81,17.23,17.81,4325.0,0.0
2012-06-21,17.81,17.52,17.52,17.52,194.0,-0.2899999999999991
2012-06-25,17.52,17.81,17.81,17.81,10.0,0.2899999999999991
2012-06-26,17.81,17.81,17.52,17.81,270.0,0.0
2012-06-27,17.81,17.88,17.59,17.88,730.0,0.0700000000000002
2012-06-28,17.88,18.17,17.59,18.17,69.0,0.2900000000000027
2012-07-01,18.17,18.09,17.81,18.09,30.0,-0.0800000000000018
2012-07-02,18.09,18.45,17.95,18.45,360.0,0.3599999999999994
2012-07-03,18.45,17.66,17.3,17.3,7320.0,-1.1499999999999986
