Date,Open,High,Low,Close,Volume,Change
2018-09-05,208.5,217.01,208.5,215.46,308.0,7.730000000000018
2018-09-09,211.9,211.9,208.35,211.75,194.0,-3.710000000000008
2018-09-10,212.37,212.37,204.79,205.41,242.0,-6.340000000000003
2018-09-11,206.34,213.14,206.34,209.28,142.0,3.870000000000005
2018-09-12,209.28,209.58,208.04,208.04,194.0,-1.240000000000009
2018-09-13,206.96,207.73,206.96,207.73,66.0,-0.3100000000000023
2018-09-16,204.64,210.82,204.64,210.82,74.0,3.0900000000000034
2018-09-17,210.82,210.82,207.73,207.73,24.0,-3.0900000000000034
2018-09-18,210.82,217.93,210.82,212.37,674.0,4.640000000000015
2018-09-20,209.28,212.37,208.81,208.81,172.0,-3.5600000000000023
2018-09-23,205.56,217.01,205.56,213.76,294.0,4.949999999999989
2018-09-25,212.37,219.95,212.37,219.95,697.0,6.189999999999998
2018-09-26,218.86,238.5,218.86,238.5,1212.0,18.55000000000001
2018-09-27,242.52,247.47,230.62,234.48,1440.0,-4.02000000000001
2018-09-30,231.08,232.16,227.21,227.83,286.0,-6.649999999999977
2018-10-01,229.38,231.7,228.14,228.14,500.0,0.3099999999999738
2018-10-02,228.14,235.87,228.14,231.08,379.0,2.940000000000026
2018-10-03,234.02,250.41,233.24,241.75,612.0,10.669999999999987
2018-10-04,245.61,254.58,245.61,254.12,2071.0,12.370000000000005
2018-10-07,249.79,255.51,246.39,251.96,1097.0,-2.1599999999999966
2018-10-08,251.8,254.74,251.34,253.97,1035.0,2.009999999999991
2018-10-09,259.07,259.07,250.72,251.49,442.0,-2.4799999999999898
2018-10-10,249.64,257.21,249.48,257.21,837.0,5.71999999999997
2018-10-11,258.76,258.76,257.21,257.21,20.0,0.0
2018-10-14,257.99,263.55,257.99,263.55,2228.0,6.340000000000032
2018-10-15,259.07,263.09,259.07,263.09,193.0,-0.4600000000000364
2018-10-23,263.09,263.09,253.5,253.5,111.0,-9.589999999999977
2018-10-24,257.21,264.94,257.21,263.4,268.0,9.899999999999975
2018-10-25,260.31,260.31,255.82,255.82,32.0,-7.579999999999984
2018-10-28,251.96,255.82,249.48,253.81,300.0,-2.009999999999991
2018-10-29,249.48,253.81,246.39,250.25,656.0,-3.5600000000000023
2018-10-30,254.12,258.76,254.12,255.67,454.0,5.4199999999999875
2018-10-31,255.67,255.67,255.67,255.67,112.0,0.0
2018-11-01,257.21,260.77,257.21,260.77,130.0,5.099999999999994
2018-11-04,265.25,283.5,265.25,277.16,926.0,16.390000000000043
2018-11-05,280.41,283.5,275.77,280.41,453.0,3.25
2018-11-14,270.67,280.1,270.51,279.94,308.0,-0.4700000000000273
2018-11-15,279.94,284.74,275.77,282.73,882.0,2.7900000000000205
2018-11-18,282.26,287.21,261.08,261.08,421.0,-21.65000000000003
2018-11-19,261.54,264.94,238.81,247.01,809.0,-14.069999999999991
2018-11-20,247.01,250.25,237.26,240.2,1183.0,-6.810000000000002
2018-11-21,240.2,241.13,231.23,238.81,383.0,-1.3899999999999864
2018-11-22,238.81,246.85,235.72,235.72,177.0,-3.0900000000000034
2018-11-25,235.72,235.72,230.92,231.08,587.0,-4.639999999999986
2018-11-26,231.62,240.2,229.38,237.11,425.0,6.030000000000001
2018-11-27,237.42,237.42,230.92,230.92,520.0,-6.190000000000026
2018-11-28,244.11,244.11,220.19,220.19,820.0,-10.72999999999999
2018-11-29,220.19,220.19,213.43,213.43,232.0,-6.759999999999991
2018-12-02,213.43,213.43,207.82,207.82,32.0,-5.610000000000014
2018-12-03,207.82,207.82,203.7,204.52,211.0,-3.299999999999983
2018-12-04,204.52,204.52,197.92,204.19,337.0,-0.3300000000000125
2018-12-06,203.7,206.17,202.87,202.87,100.0,-1.3199999999999932
2018-12-09,202.87,205.84,202.87,205.84,11.0,2.969999999999999
2018-12-10,205.84,209.14,205.68,205.68,282.0,-0.1599999999999966
2018-12-11,205.68,205.68,202.05,202.38,78.0,-3.3000000000000114
2018-12-12,202.38,202.38,197.92,197.92,192.0,-4.460000000000008
2018-12-13,197.92,204.52,197.92,201.22,72.0,3.3000000000000114
2018-12-16,201.22,207.82,201.22,207.82,176.0,6.599999999999994
2018-12-17,207.82,214.75,207.82,214.75,42.0,6.930000000000007
2018-12-18,214.75,214.75,207.82,207.82,197.0,-6.930000000000007
2018-12-19,207.82,207.82,202.87,205.35,509.0,-2.469999999999999
2018-12-20,205.35,205.35,202.87,202.87,78.0,-2.4799999999999898
2018-12-23,202.87,211.28,202.05,211.28,436.0,8.409999999999997
2018-12-24,211.28,211.28,207.0,207.82,389.0,-3.460000000000008
2018-12-25,207.82,207.82,206.17,207.82,362.0,0.0
2018-12-26,207.82,218.38,207.82,213.59,1000.0,5.77000000000001
2018-12-27,213.59,224.15,213.59,222.67,621.0,9.079999999999984
2018-12-30,222.67,222.67,215.24,215.24,76.0,-7.429999999999978
2018-12-31,215.24,215.24,211.61,211.61,16.0,-3.629999999999995
2019-01-01,211.61,218.05,211.12,214.42,104.0,2.809999999999974
2019-01-02,214.42,215.24,207.99,207.99,260.0,-6.429999999999978
2019-01-03,207.99,219.37,207.99,212.93,1363.0,4.939999999999998
2019-01-06,212.93,214.42,209.47,209.47,148.0,-3.460000000000008
2019-01-07,209.47,221.68,209.47,214.42,228.0,4.949999999999989
2019-01-08,214.42,214.42,211.12,214.42,404.0,0.0
2019-01-09,214.42,218.05,211.78,211.78,124.0,-2.6399999999999864
2019-01-10,211.78,214.42,211.78,214.42,16.0,2.6399999999999864
2019-01-13,214.42,215.24,214.42,215.24,10.0,0.8200000000000216
2019-01-14,215.24,216.23,211.94,216.23,64.0,0.9899999999999808
2019-01-15,216.23,227.28,216.23,226.79,800.0,10.560000000000002
2019-01-16,226.79,246.09,226.79,233.22,956.0,6.430000000000007
2019-01-17,233.22,233.22,229.26,230.91,320.0,-2.3100000000000023
2019-01-20,230.91,230.91,227.78,227.78,54.0,-3.1299999999999955
2019-01-21,227.78,227.78,220.19,221.02,312.0,-6.759999999999991
2019-01-22,221.02,227.61,221.02,227.61,271.0,6.590000000000003
2019-01-23,227.61,234.21,227.61,234.21,320.0,6.599999999999994
2019-01-24,234.21,237.51,230.91,233.88,1044.0,-0.3300000000000125
2019-01-27,233.88,245.43,233.06,241.47,562.0,7.590000000000003
2019-01-28,241.47,247.41,241.47,243.28,477.0,1.8100000000000025
2019-01-29,243.28,245.76,236.68,241.63,1674.0,-1.6500000000000057
2019-01-30,241.63,245.26,241.63,242.46,215.0,0.8300000000000125
2019-01-31,242.46,243.94,242.46,243.94,210.0,1.4799999999999898
2019-02-03,247.9,256.64,236.52,244.11,1515.0,0.1700000000000159
2019-02-04,247.24,247.41,242.46,243.28,1011.0,-0.8300000000000125
2019-02-05,240.15,247.41,240.15,247.41,2023.0,4.1299999999999955
2019-02-06,244.11,247.41,242.79,245.76,983.0,-1.6500000000000057
2019-02-07,242.46,247.41,242.46,247.41,626.0,1.6500000000000057
