Date,Open,High,Low,Close,Volume
2012-01-16,122.43,120.56,120.56,120.56,160.0
2012-01-22,120.56,120.56,120.56,120.56,4800.0
2012-01-31,120.56,118.69,118.69,118.69,20.0
2012-03-01,118.69,120.56,120.56,120.56,1000.0
2012-03-04,120.56,124.3,122.43,124.3,1950.0
2012-03-05,124.3,128.04,126.17,128.04,2000.0
2012-03-06,128.04,133.64,129.91,133.64,2280.0
2012-03-12,133.64,135.51,135.51,135.51,480.0
2012-03-18,135.51,133.64,133.64,133.64,1090.0
2012-03-27,133.64,131.78,129.91,129.91,2170.0
2012-03-28,129.91,129.91,129.91,129.91,1260.0
2012-04-01,129.91,128.04,126.17,126.17,4810.0
2012-04-08,126.17,124.3,122.43,122.43,5210.0
2012-04-12,122.43,120.56,118.69,118.69,4600.0
2012-05-20,118.69,120.56,120.56,120.56,700.0
2012-05-29,120.56,118.69,116.82,116.82,4010.0
2012-05-30,116.82,116.82,116.82,116.82,800.0
2012-06-17,116.82,116.82,116.82,116.82,200.0
2014-04-21,116.82,116.82,116.82,116.82,120.0
2014-04-22,116.82,114.95,114.95,114.95,140.0
2014-04-23,114.95,113.08,113.08,113.08,120.0
2014-05-28,113.08,111.21,109.35,109.35,140.0
2014-06-01,109.35,107.48,107.48,107.48,20.0
2014-06-03,107.48,105.61,105.61,105.61,120.0
2014-06-05,105.61,103.74,103.74,103.74,560.0
2014-06-18,103.74,105.61,105.61,105.61,120.0
2014-07-06,105.61,103.74,103.74,103.74,480.0
2014-07-15,103.74,101.87,101.87,101.87,200.0
2014-07-16,101.87,103.74,102.8,102.8,240.0
2014-07-17,102.8,107.48,104.67,107.48,400.0
2014-07-30,107.48,111.21,97.2,104.67,115560.0
2014-08-03,104.67,108.41,104.67,108.41,14280.0
2014-08-04,108.41,108.41,108.41,108.41,160.0
2014-08-14,108.41,117.76,110.28,117.76,50.0
2014-08-18,117.76,127.1,119.63,127.1,590.0
2014-08-19,127.1,130.84,128.97,130.84,620.0
2014-08-21,130.84,134.58,128.97,134.58,10360.0
2014-08-28,134.58,138.32,136.45,136.45,360.0
2014-09-21,136.45,137.38,137.38,137.38,80.0
2014-09-22,137.38,135.51,135.51,135.51,510.0
2014-11-20,135.51,135.51,135.51,135.51,520.0
2014-11-23,135.51,136.45,136.45,136.45,100.0
2015-01-01,136.45,134.58,134.58,134.58,140.0
2015-01-18,134.58,132.71,132.71,132.71,120.0
2015-01-19,132.71,145.79,134.58,145.79,330.0
2015-01-20,145.79,146.73,146.73,146.73,120.0
2015-01-26,146.73,160.75,149.53,160.75,820.0
2015-01-28,160.75,163.55,160.75,160.75,130.0
2015-02-04,160.75,163.55,163.55,163.55,250.0
2015-02-10,163.55,163.55,160.75,160.75,280.0
2015-02-11,160.75,166.36,163.55,164.49,260.0
2015-02-19,164.49,167.29,164.49,167.29,300.0
2015-02-22,167.29,164.49,164.49,164.49,200.0
2015-02-23,164.49,167.29,164.49,167.29,2180.0
2015-02-24,167.29,169.16,163.55,163.55,200.0
2015-04-15,163.55,160.75,157.94,157.94,90.0
2015-04-21,157.94,155.14,155.14,155.14,100.0
2015-05-27,155.14,155.14,155.14,155.14,160.0
2015-06-24,152.34,152.34,149.53,149.53,780.0
2015-07-02,150.47,150.47,150.47,150.47,1010.0
2015-07-05,147.66,147.66,135.51,135.51,10500.0
2015-07-06,133.64,133.64,131.78,131.78,100.0
2015-07-07,131.78,135.51,131.78,133.64,56640.0
2015-07-15,118.69,126.17,118.69,126.17,100.0
2015-07-16,126.17,135.51,128.04,135.51,20000.0
2015-07-29,135.51,135.51,135.51,135.51,47420.0
2015-08-18,137.38,137.38,137.38,137.38,20.0
2015-09-03,139.25,139.25,139.25,139.25,20.0
2015-09-06,141.12,141.12,141.12,141.12,20.0
2015-09-09,143.93,143.93,142.99,142.99,340.0
2015-09-10,145.79,149.53,141.12,143.93,850.0
2015-09-17,146.73,150.47,146.73,150.47,160.0
2015-09-22,147.66,147.66,147.66,147.66,20.0
2015-09-23,150.47,150.47,150.47,150.47,20.0
2015-11-03,153.27,153.27,147.66,147.66,410.0
2015-11-16,147.66,147.66,147.66,147.66,2000.0
2015-11-22,150.47,150.47,150.47,150.47,40.0
2015-12-01,150.47,147.66,139.25,139.25,480.0
2015-12-02,141.12,141.12,141.12,141.12,30.0
2015-12-21,141.12,138.32,136.45,136.45,130.0
2015-12-24,134.58,134.58,134.58,134.58,40.0
2015-12-25,132.71,132.71,127.1,127.1,300.0
2015-12-28,127.1,127.1,123.36,123.36,470.0
2015-12-29,123.36,123.36,121.5,123.36,250.0
2015-12-31,121.5,121.5,121.5,121.5,60.0
2016-01-03,119.63,119.63,119.63,119.63,90.0
2016-01-04,119.63,117.76,117.76,117.76,240.0
2016-01-05,115.89,115.89,115.89,115.89,160.0
2016-01-11,114.02,114.02,114.02,114.02,30.0
2016-01-12,114.02,114.02,114.02,114.02,160.0
2016-01-13,114.02,112.15,110.28,110.28,70.0
2016-01-14,108.41,117.76,108.41,117.76,11060.0
2016-01-21,117.76,119.63,119.63,119.63,50.0
2016-02-14,121.5,130.84,121.5,130.84,60.0
2016-02-15,132.71,143.93,132.71,143.93,2110.0
2016-02-16,143.93,157.94,146.73,157.94,2670.0
2016-02-17,157.94,163.55,160.75,163.55,35.0
2016-02-18,163.55,166.36,166.36,166.36,20.0
2016-02-22,169.16,174.77,169.16,171.96,65.0
2016-02-23,174.77,171.96,170.09,171.03,583.0
2016-04-03,171.03,168.22,162.62,162.62,30.0
2016-04-04,162.62,159.81,149.53,149.53,750.0
2016-04-05,146.73,146.73,146.73,146.73,100.0
2016-04-06,146.73,143.93,138.32,138.32,400.0
2016-04-10,138.32,148.6,139.25,148.6,1300.0
2016-04-11,148.6,157.01,139.25,142.99,6550.0
2016-04-12,142.99,146.73,140.19,143.93,2930.0
2016-04-14,143.93,142.99,142.06,142.99,880.0
2016-04-17,145.79,145.79,140.19,142.99,3410.0
2016-04-18,142.99,145.79,140.19,145.79,2170.0
2016-04-19,145.79,147.66,144.86,144.86,1200.0
2016-04-20,144.86,147.66,142.06,147.66,8440.0
2016-04-21,147.66,150.47,143.93,143.93,5950.0
2016-04-24,143.93,141.12,141.12,141.12,300.0
2016-04-25,141.12,146.73,142.99,146.73,5010.0
2016-04-26,146.73,146.73,143.93,143.93,1040.0
2016-04-27,143.93,153.27,146.73,152.34,3321.0
2016-04-28,152.34,156.07,149.53,149.53,5320.0
2016-05-02,149.53,155.14,152.34,155.14,3720.0
2016-05-03,155.14,156.07,151.4,156.07,4949.0
2016-05-04,156.07,154.21,154.21,154.21,105.0
2016-05-05,154.21,151.4,148.6,148.6,400.0
2016-05-09,151.4,159.81,151.4,159.81,630.0
2016-05-10,159.81,159.81,159.81,159.81,100.0
2016-05-16,159.81,157.01,154.21,154.21,100.0
2016-05-17,152.34,152.34,152.34,152.34,690.0
2016-05-18,152.34,155.14,154.21,155.14,250.0
2016-05-19,155.14,157.94,152.34,152.34,400.0
2016-05-22,152.34,155.14,150.47,150.47,2393.0
2016-05-23,150.47,156.07,153.27,156.07,4015.0
2016-05-24,156.07,154.21,153.27,154.21,1320.0
2016-05-25,154.21,156.07,151.4,154.21,2210.0
2016-05-26,154.21,152.34,152.34,152.34,230.0
2016-05-29,152.34,157.01,155.14,156.07,1130.0
2016-05-30,156.07,161.68,158.88,158.88,2350.0
2016-05-31,158.88,158.88,158.88,158.88,360.0
2016-06-01,158.88,158.88,156.07,158.88,200.0
2016-06-02,158.88,158.88,158.88,158.88,800.0
2016-06-05,158.88,157.94,153.27,153.27,780.0
2016-06-06,153.27,156.07,155.14,155.14,1020.0
2016-06-07,157.01,157.01,154.21,154.21,2620.0
2016-06-09,154.21,154.21,151.4,151.4,1500.0
2016-06-12,151.4,152.34,150.47,150.47,1040.0
2016-06-13,150.47,150.47,149.53,149.53,1325.0
2016-06-14,152.34,158.88,152.34,156.07,2000.0
2016-06-15,154.21,165.42,154.21,162.62,4210.0
2016-06-16,163.55,179.44,163.55,179.44,1835.0
2016-06-19,179.44,179.44,176.64,176.64,330.0
2016-06-20,176.64,175.7,168.22,168.22,3850.0
2016-06-21,168.22,185.05,171.03,185.05,13440.0
2016-06-22,187.85,191.59,184.11,187.85,3210.0
2016-06-23,187.85,187.85,181.31,185.98,2760.0
2016-06-26,185.98,203.74,188.79,203.74,6750.0
2016-06-27,203.74,201.87,193.46,197.2,2320.0
2016-06-28,197.2,205.61,196.26,202.8,2490.0
2016-06-29,202.8,220.56,206.54,211.21,5465.0
2016-06-30,211.21,214.95,205.61,205.61,1840.0
2016-07-03,205.61,209.35,205.61,205.61,1700.0
2016-07-04,205.61,205.61,202.8,202.8,3925.0
2016-07-05,200.93,200.93,200.0,200.0,1300.0
2016-07-06,203.74,219.63,200.93,219.63,21398.0
2016-07-10,219.63,223.36,215.89,218.69,7160.0
2016-07-11,218.69,214.95,214.95,214.95,300.0
2016-07-12,214.95,213.08,207.48,209.35,4800.0
2016-07-13,209.35,209.35,198.13,209.35,1145.0
2016-07-14,213.08,216.82,209.35,216.82,3690.0
2016-07-17,216.82,216.82,205.61,205.61,1200.0
2016-07-18,205.61,209.35,205.61,205.61,3400.0
2016-07-19,205.61,205.61,203.74,203.74,3360.0
2016-07-20,207.48,218.69,207.48,213.08,7200.0
2016-07-21,213.08,228.04,215.89,219.63,7065.0
2016-07-25,219.63,241.12,219.63,241.12,15225.0
2016-07-26,241.12,264.49,245.79,264.49,21474.0
2016-07-27,264.49,290.65,269.16,290.65,29020.0
2016-07-28,290.65,307.48,270.09,279.44,10903.0
2016-07-31,279.44,285.98,266.36,285.98,8955.0
2016-08-01,285.98,280.37,261.68,272.9,7281.0
2016-08-02,272.9,269.16,255.14,255.14,2780.0
2016-08-03,255.14,257.01,254.21,254.21,1420.0
2016-08-04,254.21,257.01,243.93,247.66,5161.0
2016-08-07,247.66,247.66,238.32,238.32,3600.0
2016-08-08,238.32,233.64,233.64,233.64,100.0
2016-08-10,238.32,252.34,238.32,252.34,2068.0
2016-08-11,257.01,257.01,247.66,247.66,1000.0
2016-08-14,242.99,242.99,238.32,238.32,900.0
2016-08-15,233.64,233.64,222.43,224.3,3050.0
2016-08-16,218.69,218.69,218.69,218.69,10.0
2016-08-17,222.43,240.19,222.43,240.19,850.0
2016-08-21,238.32,247.66,238.32,242.99,910.0
2016-08-22,238.32,242.99,238.32,242.99,1200.0
2016-09-01,238.32,238.32,228.97,228.97,2100.0
2016-09-04,232.71,232.71,232.71,232.71,10.0
2016-09-05,228.97,255.14,228.97,252.34,2310.0
2016-09-06,257.01,271.03,244.86,244.86,3415.0
2016-09-07,240.19,247.66,240.19,247.66,1340.0
2016-09-08,247.66,252.34,247.66,252.34,210.0
2016-09-11,257.01,257.01,252.34,252.34,300.0
2016-09-14,250.47,250.47,250.47,250.47,400.0
2016-09-20,250.47,250.47,250.47,250.47,820.0
2016-09-21,245.79,247.66,242.99,247.66,470.0
2016-09-28,242.99,242.99,229.91,229.91,1550.0
2016-09-29,228.97,229.91,226.17,229.91,920.0
2016-10-02,228.97,228.97,221.5,221.5,1200.0
2016-10-03,225.23,225.23,225.23,225.23,1400.0
2016-10-05,225.23,225.23,221.5,222.43,580.0
2016-10-06,225.23,228.97,225.23,228.97,200.0
2016-10-16,228.97,228.97,228.97,228.97,50.0
2016-10-18,232.71,236.45,231.78,234.58,2060.0
2016-10-19,239.25,243.93,239.25,243.93,150.0
2016-10-20,244.86,251.4,244.86,246.73,750.0
2016-10-23,242.06,242.06,242.06,242.06,1000.0
2016-10-27,238.32,238.32,238.32,238.32,5550.0
2016-11-07,238.32,238.32,233.64,237.38,12560.0
2016-11-08,232.71,232.71,216.82,216.82,16420.0
2016-11-09,213.08,214.95,211.21,214.95,18390.0
2016-11-10,218.69,226.17,214.95,214.95,14840.0
2016-11-13,213.08,213.08,213.08,213.08,500.0
2016-11-14,210.28,210.28,210.28,210.28,1000.0
2016-11-15,214.02,214.02,210.28,210.28,40010.0
2016-11-16,214.02,214.02,214.02,214.02,16850.0
2016-11-17,210.28,210.28,207.48,207.48,800.0
2016-12-01,211.21,211.21,211.21,211.21,250.0
2016-12-15,207.48,207.48,207.48,207.48,10.0
2016-12-18,203.74,203.74,186.92,187.85,19740.0
2016-12-19,185.05,185.05,184.11,184.11,650.0
2016-12-20,181.31,181.31,178.5,178.5,150.0
2016-12-21,175.7,175.7,175.7,175.7,50.0
2016-12-26,172.9,172.9,158.88,158.88,350.0
2016-12-27,156.07,156.07,144.86,144.86,720.0
2016-12-28,142.99,142.99,142.06,142.06,350.0
2017-01-01,144.86,147.66,144.86,147.66,150.0
2017-01-02,145.79,157.01,145.79,157.01,530.0
2017-01-03,158.88,167.29,158.88,163.55,3060.0
2017-01-04,166.36,169.16,166.36,169.16,370.0
2017-01-05,166.36,166.36,160.75,160.75,1805.0
2017-01-08,157.94,157.94,156.07,156.07,400.0
2017-01-15,158.88,158.88,158.88,158.88,100.0
2017-01-17,156.07,156.07,150.47,150.47,1100.0
2017-01-18,148.6,148.6,147.66,147.66,1100.0
2017-01-19,149.53,152.34,149.53,152.34,600.0
2017-01-22,155.14,155.14,155.14,155.14,100.0
2017-01-23,152.34,156.07,147.66,156.07,61.0
2017-01-24,156.07,157.94,154.21,157.94,1420.0
2017-02-02,160.75,163.55,160.75,163.55,20.0
2017-02-06,160.75,160.75,160.75,160.75,280.0
2017-02-07,157.94,157.94,155.14,155.14,1680.0
2017-02-08,157.94,157.94,157.94,157.94,580.0
2017-02-09,158.88,158.88,156.07,156.07,500.0
2017-02-12,153.27,153.27,150.47,150.47,1850.0
2017-02-15,147.66,150.47,142.06,150.47,1985.0
2017-02-16,149.53,149.53,149.53,149.53,220.0
2017-02-19,146.73,146.73,143.93,145.79,460.0
2017-02-20,145.79,145.79,145.79,145.79,100.0
2017-02-21,147.66,147.66,147.66,147.66,15.0
2017-02-22,144.86,147.66,144.86,147.66,4370.0
2017-02-28,144.86,144.86,142.06,142.06,300.0
2017-03-02,142.99,142.99,140.19,142.99,3900.0
2017-03-05,142.99,142.99,142.99,142.99,20.0
2017-03-06,140.19,140.19,140.19,140.19,200.0
2017-03-07,138.32,139.25,138.32,139.25,10140.0
2017-03-09,137.38,137.38,137.38,137.38,100.0
2017-03-13,139.25,139.25,139.25,139.25,100.0
2017-03-19,139.25,137.38,137.38,137.38,80.0
2017-03-20,139.25,149.53,139.25,149.53,1930.0
2017-03-21,152.34,163.55,152.34,160.75,2730.0
2017-03-22,163.55,165.42,163.55,165.42,270.0
2017-03-23,162.62,165.42,162.62,162.62,2400.0
2017-03-26,165.42,165.42,165.42,165.42,450.0
2017-03-28,165.42,171.96,168.22,171.96,2150.0
2017-03-29,171.96,169.16,169.16,169.16,100.0
2017-03-30,169.16,168.22,168.22,168.22,500.0
2017-04-02,167.29,171.03,167.29,171.03,1200.0
2017-04-03,168.22,168.22,168.22,168.22,700.0
2017-04-09,169.16,169.16,167.29,167.29,200.0
2017-04-10,168.22,168.22,163.55,164.49,3885.0
2017-04-11,161.68,161.68,158.88,158.88,510.0
2017-04-12,160.75,174.77,157.94,174.77,7225.0
2017-04-13,171.96,171.96,169.16,171.96,1870.0
2017-04-16,169.16,177.57,169.16,171.96,2470.0
2017-04-19,171.96,174.77,169.16,174.77,2630.0
2017-04-20,177.57,177.57,174.77,174.77,110.0
2017-04-23,177.57,177.57,177.57,177.57,500.0
2017-04-24,174.77,174.77,171.96,171.96,630.0
2017-04-25,171.96,171.96,165.42,165.42,1160.0
2017-04-26,168.22,171.03,168.22,171.03,1010.0
2017-04-27,173.83,187.85,173.83,187.85,9500.0
2017-04-30,191.59,206.54,191.59,206.54,19160.0
2017-05-02,210.28,224.3,202.8,217.76,8690.0
2017-05-03,221.5,225.23,207.48,214.02,3785.0
2017-05-04,217.76,217.76,199.07,200.0,5580.0
2017-05-07,198.13,198.13,188.79,188.79,900.0
2017-05-08,185.05,200.93,185.05,187.85,3370.0
2017-05-09,187.85,199.07,191.59,199.07,970.0
2017-05-11,195.33,199.07,195.33,199.07,510.0
2017-05-15,202.8,218.69,202.8,218.69,3780.0
2017-05-16,222.43,240.19,222.43,240.19,16980.0
2017-05-17,241.12,259.81,229.91,249.53,20285.0
2017-05-18,249.53,251.4,233.64,237.38,7890.0
2017-05-21,238.32,247.66,234.58,242.99,6380.0
2017-05-22,238.32,238.32,233.64,237.38,1805.0
2017-05-23,238.32,239.25,228.97,235.51,2710.0
2017-05-24,235.51,244.86,230.84,230.84,1080.0
2017-05-28,233.64,233.64,221.5,225.23,2000.0
2017-05-30,226.17,226.17,224.3,224.3,300.0
2017-05-31,224.3,228.04,224.3,228.04,1760.0
2017-06-01,228.04,228.04,226.17,226.17,320.0
2017-06-04,223.36,223.36,218.69,218.69,770.0
2017-06-05,215.89,227.1,215.89,223.36,2355.0
2017-06-06,227.1,234.58,224.3,234.58,1430.0
2017-06-07,234.58,234.58,229.91,229.91,694.0
2017-06-08,226.17,226.17,214.95,214.95,2365.0
2017-06-11,213.08,216.82,213.08,216.82,570.0
2017-06-12,216.82,216.82,210.28,211.21,1250.0
2017-06-13,210.28,217.76,210.28,217.76,1400.0
2017-06-14,217.76,217.76,214.02,214.02,543.0
2017-06-15,217.76,216.82,214.95,214.95,900.0
2017-06-20,219.63,219.63,219.63,219.63,400.0
2017-06-25,219.63,219.63,219.63,219.63,50.0
2017-06-27,215.89,215.89,215.89,215.89,40.0
2017-07-06,215.89,215.89,198.13,199.07,2654.0
2017-07-10,194.39,194.39,186.92,186.92,780.0
2017-07-11,185.05,185.05,185.05,185.05,100.0
2017-07-12,183.18,183.18,183.18,183.18,10.0
2017-07-13,185.98,185.98,185.98,185.98,50.0
2017-07-16,184.11,184.11,184.11,184.11,550.0
2017-07-17,183.18,183.18,183.18,183.18,500.0
2017-07-18,185.98,200.0,185.98,200.0,738.0
2017-07-19,198.13,201.87,196.26,196.26,1920.0
2017-07-20,193.46,193.46,193.46,193.46,80.0
2017-07-24,191.59,191.59,188.79,189.72,980.0
2017-07-26,192.52,207.48,192.52,207.48,1950.0
2017-07-27,205.61,213.08,205.61,209.35,7280.0
2017-07-30,209.35,209.35,205.61,205.61,1740.0
2017-08-01,205.61,207.48,205.61,207.48,2056.0
2017-08-02,207.48,208.41,207.48,208.41,198.0
2017-08-03,208.41,210.28,210.28,210.28,500.0
2017-08-06,210.28,210.28,210.28,210.28,1280.0
2017-08-07,209.35,212.15,206.54,212.15,3980.0
2017-08-09,214.95,220.56,214.95,220.56,1406.0
