Date,Open,High,Low,Close,Volume,Change
2013-03-18,217.92,218.5,213.0,215.18,1067.0,-2.7399999999999807
2013-03-19,215.18,220.1,212.89,216.32,1872.0,1.1399999999999864
2013-03-20,216.32,217.58,214.6,214.95,688.0,-1.3700000000000045
2013-03-21,214.95,217.47,214.03,215.18,498.0,0.2300000000000182
2013-03-24,215.18,211.86,208.88,210.03,2994.0,-5.150000000000006
2013-03-25,210.03,211.97,206.02,211.97,2653.0,1.9399999999999977
2013-03-27,211.97,216.09,210.71,211.63,2300.0,-0.3400000000000034
2013-03-28,211.63,211.97,208.88,211.97,4364.0,0.3400000000000034
2013-03-31,211.97,209.45,204.3,204.3,2556.0,-7.6699999999999875
2013-04-01,204.3,207.28,200.3,205.45,3861.0,1.1499999999999773
2013-04-02,205.45,212.43,201.44,209.45,2688.0,4.0
2013-04-03,209.45,210.6,208.31,208.88,1741.0,-0.5699999999999932
2013-04-04,208.88,208.88,206.13,206.94,2424.0,-1.9399999999999977
2013-04-07,206.94,206.94,203.73,204.88,1811.0,-2.0600000000000023
2013-04-08,204.88,208.31,204.53,206.02,785.0,1.1400000000000148
2013-04-09,206.02,211.74,206.13,211.74,2545.0,5.719999999999999
2013-04-11,211.74,212.89,210.03,211.17,3477.0,-0.5700000000000216
2013-04-15,211.17,211.63,207.74,210.03,1900.0,-1.1399999999999864
2013-04-16,210.03,211.17,207.74,209.45,3250.0,-0.5800000000000125
2013-04-17,209.45,209.0,206.59,206.59,1167.0,-2.859999999999985
2013-04-18,206.59,209.45,206.71,207.74,1755.0,1.1500000000000057
2013-04-21,207.74,210.03,206.59,208.31,1114.0,0.5699999999999932
2013-04-22,208.31,208.31,200.3,202.01,3818.0,-6.300000000000011
2013-04-23,202.01,210.14,204.88,206.48,1983.0,4.469999999999999
2013-04-25,206.48,206.02,203.73,203.73,1273.0,-2.75
2013-04-28,203.73,203.39,202.59,202.59,1757.0,-1.1399999999999864
2013-04-29,202.59,205.45,202.59,202.59,1506.0,0.0
2013-04-30,202.59,204.3,202.47,202.59,515.0,0.0
2013-05-02,202.59,202.7,199.15,202.59,1071.0,0.0
2013-05-05,202.59,203.73,196.86,198.58,1168.0,-4.009999999999991
2013-05-06,198.58,196.29,192.06,192.06,848.0,-6.52000000000001
2013-05-07,192.06,198.92,191.71,195.03,3840.0,2.969999999999999
2013-05-08,195.03,194.57,193.43,193.43,234.0,-1.5999999999999943
2013-05-09,193.43,194.8,192.86,192.86,998.0,-0.5699999999999932
2013-05-12,192.86,196.63,190.0,192.4,3800.0,-0.46000000000000796
2013-05-13,192.4,196.63,192.29,196.63,2165.0,4.22999999999999
2013-05-14,196.63,197.09,193.43,193.43,3704.0,-3.1999999999999886
2013-05-15,193.43,197.21,193.43,194.0,9162.0,0.5699999999999932
2013-05-16,194.0,200.3,194.57,200.3,1993.0,6.300000000000011
2013-05-19,200.3,202.01,196.86,197.55,10617.0,-2.75
2013-05-20,197.55,201.44,198.01,199.72,2532.0,2.1699999999999875
2013-05-21,199.72,200.64,199.15,200.3,3286.0,0.5800000000000125
2013-05-22,200.3,201.78,198.58,199.72,2178.0,-0.5800000000000125
2013-05-23,199.72,199.72,197.44,199.72,3462.0,0.0
2013-05-26,199.72,200.3,199.15,199.27,1188.0,-0.44999999999998863
2013-05-27,199.27,206.48,201.44,206.48,1415.0,7.2099999999999795
2013-05-28,206.48,204.3,201.44,201.56,1016.0,-4.9199999999999875
2013-05-30,201.56,201.56,199.72,199.72,2567.0,-1.8400000000000034
2013-06-02,199.72,200.75,198.01,198.01,1852.0,-1.710000000000008
2013-06-03,198.01,201.44,200.18,200.3,669.0,2.2900000000000205
2013-06-04,200.3,200.87,199.15,200.3,590.0,0.0
2013-06-05,200.3,200.3,199.61,199.61,357.0,-0.6899999999999977
2013-06-06,199.61,200.3,198.12,199.84,746.0,0.22999999999998977
2013-06-09,199.84,199.15,199.15,199.15,1721.0,-0.6899999999999977
2013-06-10,199.15,199.38,198.58,199.15,3401.0,0.0
2013-06-11,199.15,200.87,199.61,200.53,630.0,1.3799999999999955
2013-06-12,200.53,199.5,198.58,198.69,812.0,-1.8400000000000034
2013-06-13,198.69,198.58,197.44,197.78,1716.0,-0.9099999999999966
2013-06-16,197.78,199.15,197.44,198.92,1064.0,1.1399999999999864
2013-06-17,198.92,198.12,196.86,196.86,1445.0,-2.059999999999974
2013-06-18,196.86,196.98,194.69,196.75,1011.0,-0.11000000000001364
2013-06-19,196.75,197.09,195.26,196.98,1715.0,0.22999999999998977
2013-06-20,196.98,196.29,195.26,195.83,1816.0,-1.1499999999999773
2013-06-23,195.83,196.63,194.57,196.29,528.0,0.45999999999997954
2013-06-24,196.29,196.98,195.15,196.41,812.0,0.12000000000000455
2013-06-25,196.41,198.01,195.6,198.01,1982.0,1.5999999999999943
2013-06-26,198.01,204.3,198.01,202.01,2051.0,4.0
2013-06-27,202.01,204.3,200.3,202.93,1651.0,0.9200000000000159
2013-06-30,202.93,202.7,198.01,200.3,1692.0,-2.6299999999999955
2013-07-01,200.3,201.33,199.72,199.95,1948.0,-0.35000000000002274
2013-07-02,199.95,200.07,199.15,200.07,869.0,0.12000000000000455
2013-07-03,200.07,200.64,197.44,199.5,1706.0,-0.5699999999999932
2013-07-04,199.5,199.84,198.58,199.27,1636.0,-0.22999999999998977
2013-07-07,199.27,199.95,198.01,199.27,2216.0,0.0
2013-07-08,199.27,200.75,198.69,200.3,2866.0,1.0300000000000011
2013-07-09,200.3,203.62,200.64,203.62,1603.0,3.319999999999993
2013-07-10,203.62,207.05,203.73,206.59,5003.0,2.969999999999999
2013-07-11,206.59,205.45,204.42,204.42,632.0,-2.170000000000016
2013-07-14,204.42,206.02,204.65,204.88,1240.0,0.46000000000000796
2013-07-15,204.88,208.65,207.16,207.74,553.0,2.8600000000000136
2013-07-16,207.74,208.19,205.45,206.02,2427.0,-1.7199999999999989
2013-07-17,206.02,208.88,206.13,208.88,3409.0,2.859999999999985
2013-07-18,208.88,214.26,207.28,213.46,5092.0,4.5800000000000125
2013-07-21,213.46,225.48,216.32,218.61,5250.0,5.150000000000006
2013-07-22,218.61,219.18,215.75,215.75,1031.0,-2.8600000000000136
2013-07-23,215.75,219.75,214.03,219.75,898.0,4.0
2013-07-24,219.75,217.47,210.94,216.32,2886.0,-3.430000000000007
2013-07-25,216.32,218.04,215.18,216.21,1962.0,-0.10999999999998522
2013-07-28,216.21,219.53,215.18,218.04,2279.0,1.829999999999984
2013-07-29,218.04,218.61,216.32,217.47,2562.0,-0.5699999999999932
2013-07-30,217.47,219.18,217.47,218.61,2927.0,1.1400000000000148
2013-07-31,218.61,221.47,217.47,220.33,2384.0,1.7199999999999989
2013-08-01,220.33,223.19,217.47,218.61,2696.0,-1.7199999999999989
2013-08-04,218.61,219.18,216.44,219.18,3186.0,0.5699999999999932
2013-08-05,219.18,217.58,216.32,216.89,1105.0,-2.2900000000000205
2013-08-06,216.89,218.04,215.75,217.81,2029.0,0.9200000000000159
2013-08-07,217.81,219.75,216.32,216.32,635.0,-1.490000000000009
2013-08-08,216.32,220.44,215.18,217.47,2663.0,1.1500000000000057
2013-08-11,217.47,214.6,211.74,214.03,867.0,-3.4399999999999977
2013-08-12,214.03,214.03,210.83,211.74,1648.0,-2.289999999999992
2013-08-13,211.74,211.74,207.39,209.45,2663.0,-2.2900000000000205
2013-08-14,209.45,212.89,208.19,208.19,1105.0,-1.259999999999991
2013-08-15,208.19,211.17,208.08,211.17,651.0,2.9799999999999898
2013-08-18,211.17,211.17,208.54,208.88,1294.0,-2.289999999999992
2013-08-19,208.88,211.74,209.45,210.37,1782.0,1.490000000000009
2013-08-20,210.37,212.31,209.45,212.31,807.0,1.9399999999999977
2013-08-25,212.31,214.03,211.74,212.89,1577.0,0.5799999999999841
2013-08-26,212.89,212.89,210.6,211.86,1868.0,-1.0299999999999727
